Repository Name,Total Closed Issues,Issue Number,Issue Title,Issue Status,Assignees,Labels,Issue Created At,Issue Closed At,Closed By
ChicoState/SmartCCTV,0,15,"As an individual concerned with personal security, I want images to be recognized locally, not over the network, because hackers could spy on me. 5 7 1 [50]",In progress,"Krebrov001,SlavikChukhlebov,weitaoli123,Jaskaal",25-03-2020 16:35,None,None,None
ChicoState/SmartCCTV,0,14,"As someone with very little computer knowledge, I want a simple UI. 5 7 4 [42]",In progress,"weitaoli123,Jaskaal",25-03-2020 16:35,None,None,None
ChicoState/SmartCCTV,0,13,"As a security officer, I want to be able to play suspicious incidents, and it would be nice to do so at various speeds, such as slow motion, or view frame by frame. 5 6 2 [80]",To do,"Krebrov001,SlavikChukhlebov,weitaoli123",25-03-2020 16:35,None,None,None
ChicoState/SmartCCTV,0,12,"As a security officer, I want to be able to specify which zones in its field of view I want my camera to observe, and which zones I want it to ignore. 3 4 6 [16]",To do,"SlavikChukhlebov,weitaoli123,Jaskaal",25-03-2020 16:34,None,None,None
ChicoState/SmartCCTV,0,11,"As a security professional, I want to be able to use multiple cameras with my security software. 4 7 6 [25]",To do,"Krebrov001,SlavikChukhlebov,weitaoli123",25-03-2020 16:34,None,None,None
ChicoState/SmartCCTV,0,10,"As a business owner, I want my CCTV footage to take up less space on my storage devices. 5 5 8 [18]",To do,SlavikChukhlebov,25-03-2020 16:32,None,None,None
ChicoState/SmartCCTV,0,9,Create a logging system. [5],To do,Krebrov001,19-02-2020 13:44,None,None,None
ChicoState/SmartCCTV,0,6,Create UI program to view SmartCCTV output. [25],To do,"weitaoli123,Jaskaal",19-02-2020 11:16,None,None,None
ChicoState/SmartCCTV,0,5,Add human recognition filter to SmartCCTV Daemon. [25],To do,None,19-02-2020 11:15,None,None,None
ChicoState/SmartCCTV,0,3,Create Listener Daemon [10],To do,Krebrov001,19-02-2020 11:14,None,None,None
ChicoState/SmartCCTV,0,4,Add motion detection filter to SmartCCTV Daemon. [15],In progress,None,19-02-2020 11:15,None,None,None
ChicoState/SmartCCTV,0,2,Install OpenCV on a control device. [10],In progress,Krebrov001,19-02-2020 11:14,None,None,None
ChicoState/SmartCCTV,0,7,Install OpenCV on personal development platforms [0],In progress,"Krebrov001,SlavikChukhlebov,weitaoli123",19-02-2020 13:19,None,None,Good for newcomers
ChicoState/SmartCCTV,0,8,Detach SmartCCTV from the command line interface. [0],In progress,Krebrov001,19-02-2020 13:35,None,None,None
ChicoState/SmartCCTV,0,1,Create the I/O of the SmartCCTV Daemon. [15],In progress,SlavikChukhlebov,19-02-2020 11:12,None,None,None
ChicoState/StudyGroup,0,59,"As a user, I want to be able to save a username in order to display my username to other users instead of my real name",Done,bmarden,Medium level of difficulty.,10-05-2020 19:55,10-05-2020 22:26,bmarden
ChicoState/StudyGroup,0,48,"As a user, I want a consistent color theme throughout the app, in order to make the app more aesthetically appealing",Done,lrondenet,None,15-04-2020 12:53,07-05-2020 18:21,bmarden
ChicoState/StudyGroup,0,47,"As a user, I want to be able to communicate with any of the groups I am in through a messaging interface.",Done,"e7ite,bmarden",Medium level of difficulty.,15-04-2020 12:29,02-05-2020 20:27,e7ite
ChicoState/StudyGroup,0,46,"As a user, I want access to a bottom navigation bar, in order to quickly navigate between the different views in the app.",Done,"asheelamagwili,bmarden",Medium level of difficulty.,15-04-2020 11:54,23-04-2020 19:18,bmarden
ChicoState/StudyGroup,0,38,As a user I want to be able to view the details of my current groups,Done,"e7ite,asheelamagwili,lrondenet",Medium level of difficulty.,25-03-2020 12:50,12-04-2020 23:40,bmarden
ChicoState/StudyGroup,0,37,"As a user, I want to be to create my own group that other users can join in order to set my own specifications.",Done,"bmarden,lrondenet",High level of difficulty.,25-03-2020 12:47,23-04-2020 19:18,bmarden
ChicoState/StudyGroup,0,36,"As a user, I want to be able to search for and join a study group.",Done,bmarden,Medium level of difficulty.,25-03-2020 12:43,07-05-2020 18:22,bmarden
ChicoState/StudyGroup,0,25,"As a student, I want to know when there is activity that I missed within the study groups I am apart of.",Done,None,None,06-03-2020 16:25,06-03-2020 16:25,e7ite
ChicoState/StudyGroup,0,24,"As a student, I want a simple way to see the details of the group I am in without having to change screens",Done,"e7ite,bmarden",Medium level of difficulty.,06-03-2020 16:16,25-03-2020 12:40,bmarden
ChicoState/StudyGroup,0,11,As a user I want a clean looking home page in order to quickly get an overview of my current groups.,Done,"e7ite,bmarden",Easy feature to implement,18-02-2020 18:54,10-05-2020 22:32,bmarden
ChicoState/StudyGroup,0,10,"As a student, I want a profile page to change my username & password.",Done,asheelamagwili,Medium level of difficulty.,18-02-2020 18:54,10-05-2020 19:01,asheelamagwili
ChicoState/StudyGroup,0,9,"As a student, I want to input my classes so that I can track what I am taking for the semester/quarter.",Done,"asheelamagwili,bmarden,lrondenet",High level of difficulty.,18-02-2020 18:53,10-05-2020 22:26,bmarden
ChicoState/StudyGroup,0,8,As a user I want to be able to save my current classes in order to save me time when searching for a new study group.,Done,bmarden,High level of difficulty.,18-02-2020 18:53,10-05-2020 22:28,bmarden
ChicoState/StudyGroup,0,6,"As a student, I want to filter my study group based on group size so that I can study in a setting that is comfortable for me.",Done,bmarden,Easy feature to implement,18-02-2020 18:52,07-05-2020 18:25,bmarden
ChicoState/StudyGroup,0,5,"As a student user, I want to see a quick list of my groups so that I can see an overview of my current study groups.",Done,"e7ite,bmarden",Medium level of difficulty.,18-02-2020 18:51,09-03-2020 19:17,bmarden
ChicoState/StudyGroup,0,4,As a student user I want a clean user login page that can remember my previous logins to make using the app easier.,Done,bmarden,High level of difficulty.,18-02-2020 18:37,22-03-2020 19:23,bmarden
ChicoState/StudyGroup,0,3,"As a student user, I want to have a quick and easy account sign-in so it’s less work.",Done,bmarden,Medium level of difficulty.,18-02-2020 18:37,22-03-2020 19:24,bmarden
ChicoState/StudyGroup,0,2,"As a user, I want to be able to have a register page so I can have a profile account that will display my information.",Done,"bmarden,lrondenet",Easy feature to implement,18-02-2020 18:32,23-04-2020 19:19,bmarden
ChicoState/StudyGroup,0,9,"As a student, I want to input my classes so that I can track what I am taking for the semester/quarter.",In progress,"asheelamagwili,bmarden,lrondenet",High level of difficulty.,18-02-2020 18:53,None,None
ChicoState/StudyGroup,0,5,"As a student user, I want to see a quick list of my groups so that I can see an overview of my current study groups.",In progress,"e7ite,bmarden",Medium level of difficulty.,18-02-2020 18:51,None,None
ChicoState/StudyGroup,0,11,As a user I want a clean looking home page in order to quickly get an overview of my current groups.,To do,"e7ite,bmarden",Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,11,As a user I want a clean looking home page in order to quickly get an overview of my current groups.,To do,"e7ite,bmarden",Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,5,"As a student user, I want to see a quick list of my groups so that I can see an overview of my current study groups.",To do,"e7ite,bmarden",Medium level of difficulty.,18-02-2020 18:51,None,None
ChicoState/StudyGroup,0,9,"As a student, I want to input my classes so that I can track what I am taking for the semester/quarter.",To do,"asheelamagwili,bmarden,lrondenet",High level of difficulty.,18-02-2020 18:53,None,None
ChicoState/StudyGroup,0,11,As a user I want a clean looking home page in order to quickly get an overview of my current groups.,To do,"e7ite,bmarden",Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,4,As a student user I want a clean user login page that can remember my previous logins to make using the app easier.,To do,bmarden,High level of difficulty.,18-02-2020 18:37,None,None
ChicoState/StudyGroup,0,3,"As a student user, I want to have a quick and easy account sign-in so it’s less work.",To do,bmarden,Medium level of difficulty.,18-02-2020 18:37,None,None
ChicoState/StudyGroup,0,2,"As a user, I want to be able to have a register page so I can have a profile account that will display my information.",To do,"bmarden,lrondenet",Easy feature to implement,18-02-2020 18:32,None,None
ChicoState/StudyGroup,0,38,As a user I want to be able to view the details of my current groups,To do,"e7ite,asheelamagwili,lrondenet",Medium level of difficulty.,25-03-2020 12:50,None,None
ChicoState/StudyGroup,0,37,"As a user, I want to be to create my own group that other users can join in order to set my own specifications.",To do,"bmarden,lrondenet",High level of difficulty.,25-03-2020 12:47,None,None
ChicoState/StudyGroup,0,36,"As a user, I want to be able to search for and join a study group.",To do,bmarden,Medium level of difficulty.,25-03-2020 12:43,None,None
ChicoState/StudyGroup,0,3,"As a student user, I want to have a quick and easy account sign-in so it’s less work.",In progress,bmarden,Medium level of difficulty.,18-02-2020 18:37,None,None
ChicoState/StudyGroup,0,3,"As a student user, I want to have a quick and easy account sign-in so it’s less work.",To do,bmarden,Medium level of difficulty.,18-02-2020 18:37,None,None
ChicoState/StudyGroup,0,4,As a student user I want a clean user login page that can remember my previous logins to make using the app easier.,In progress,bmarden,High level of difficulty.,18-02-2020 18:37,None,None
ChicoState/StudyGroup,0,2,"As a user, I want to be able to have a register page so I can have a profile account that will display my information.",To do,"bmarden,lrondenet",Easy feature to implement,18-02-2020 18:32,None,None
ChicoState/StudyGroup,0,4,As a student user I want a clean user login page that can remember my previous logins to make using the app easier.,To do,bmarden,High level of difficulty.,18-02-2020 18:37,None,None
ChicoState/StudyGroup,0,24,"As a student, I want a simple way to see the details of the group I am in without having to change screens",In progress,"e7ite,bmarden",Medium level of difficulty.,06-03-2020 16:16,None,None
ChicoState/StudyGroup,0,23,"As a student, I want the application to save my course schedule for the semester and display in readable way.",In progress,"asheelamagwili,lrondenet",Medium level of difficulty.,06-03-2020 16:03,None,None
ChicoState/StudyGroup,0,26,"As a student, I want to know when there is activity that I missed within the study groups I am apart of.",To do,None,Medium level of difficulty.,06-03-2020 16:26,None,None
ChicoState/StudyGroup,0,24,"As a student, I want a simple way to see the details of the group I am in without having to change screens",To do,"e7ite,bmarden",Medium level of difficulty.,06-03-2020 16:16,None,None
ChicoState/StudyGroup,0,23,"As a student, I want the application to save my course schedule for the semester and display in readable way.",To do,"asheelamagwili,lrondenet",Medium level of difficulty.,06-03-2020 16:03,None,None
ChicoState/StudyGroup,0,10,"As a student, I want a profile page to change my username & password.",To do,asheelamagwili,Medium level of difficulty.,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,8,As a user I want to be able to save my current classes in order to save me time when searching for a new study group.,To do,bmarden,High level of difficulty.,18-02-2020 18:53,None,None
ChicoState/StudyGroup,0,13,"As a student, I want to be able to find my classmate by having a search-bar and typing their username.",To do,None,Medium level of difficulty.,18-02-2020 18:55,None,None
ChicoState/StudyGroup,0,36,"As a user, I want to be able to search for and join a study group.",In progress,bmarden,Medium level of difficulty.,25-03-2020 12:43,None,None
ChicoState/StudyGroup,0,12,As a user I want to be able to differentiate between the different groups that I’m a part of by customizing the theme/background of current groups.,In progress,None,Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,12,As a user I want to be able to differentiate between the different groups that I’m a part of by customizing the theme/background of current groups.,To do,None,Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,12,As a user I want to be able to differentiate between the different groups that I’m a part of by customizing the theme/background of current groups.,In progress,None,Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,48,"As a user, I want a consistent color theme throughout the app, in order to make the app more aesthetically appealing",In progress,lrondenet,None,15-04-2020 12:53,None,None
ChicoState/StudyGroup,0,48,"As a user, I want a consistent color theme throughout the app, in order to make the app more aesthetically appealing",To do,lrondenet,None,15-04-2020 12:53,None,None
ChicoState/StudyGroup,0,12,As a user I want to be able to differentiate between the different groups that I’m a part of by customizing the theme/background of current groups.,To do,None,Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,47,"As a user, I want to be able to communicate with any of the groups I am in through a messaging interface.",In progress,"e7ite,bmarden",Medium level of difficulty.,15-04-2020 12:29,None,None
ChicoState/StudyGroup,0,12,As a user I want to be able to differentiate between the different groups that I’m a part of by customizing the theme/background of current groups.,In progress,None,Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,12,As a user I want to be able to differentiate between the different groups that I’m a part of by customizing the theme/background of current groups.,To do,None,Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,36,"As a user, I want to be able to search for and join a study group.",To do,bmarden,Medium level of difficulty.,25-03-2020 12:43,None,None
ChicoState/StudyGroup,0,46,"As a user, I want access to a bottom navigation bar, in order to quickly navigate between the different views in the app.",In progress,"asheelamagwili,bmarden",Medium level of difficulty.,15-04-2020 11:54,None,None
ChicoState/StudyGroup,0,46,"As a user, I want access to a bottom navigation bar, in order to quickly navigate between the different views in the app.",To do,"asheelamagwili,bmarden",Medium level of difficulty.,15-04-2020 11:54,None,None
ChicoState/StudyGroup,0,37,"As a user, I want to be to create my own group that other users can join in order to set my own specifications.",In progress,"bmarden,lrondenet",High level of difficulty.,25-03-2020 12:47,None,None
ChicoState/StudyGroup,0,36,"As a user, I want to be able to search for and join a study group.",In progress,bmarden,Medium level of difficulty.,25-03-2020 12:43,None,None
ChicoState/StudyGroup,0,2,"As a user, I want to be able to have a register page so I can have a profile account that will display my information.",In progress,"bmarden,lrondenet",Easy feature to implement,18-02-2020 18:32,None,None
ChicoState/StudyGroup,0,26,"As a student, I want to know when there is activity that I missed within the study groups I am apart of.",To do,None,Medium level of difficulty.,06-03-2020 16:26,None,None
ChicoState/StudyGroup,0,12,As a user I want to be able to differentiate between the different groups that I’m a part of by customizing the theme/background of current groups.,To do,None,Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,8,As a user I want to be able to save my current classes in order to save me time when searching for a new study group.,In progress,bmarden,High level of difficulty.,18-02-2020 18:53,None,None
ChicoState/StudyGroup,0,59,"As a user, I want to be able to save a username in order to display my username to other users instead of my real name",In progress,bmarden,Medium level of difficulty.,10-05-2020 19:55,None,None
ChicoState/StudyGroup,0,59,"As a user, I want to be able to save a username in order to display my username to other users instead of my real name",To do,bmarden,Medium level of difficulty.,10-05-2020 19:55,None,None
ChicoState/StudyGroup,0,6,"As a student, I want to filter my study group based on group size so that I can study in a setting that is comfortable for me.",To do,bmarden,Easy feature to implement,18-02-2020 18:52,None,None
ChicoState/StudyGroup,0,6,"As a student, I want to filter my study group based on group size so that I can study in a setting that is comfortable for me.",In progress,bmarden,Easy feature to implement,18-02-2020 18:52,None,None
ChicoState/StudyGroup,0,12,As a user I want to be able to differentiate between the different groups that I’m a part of by customizing the theme/background of current groups.,To do,None,Easy feature to implement,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,23,"As a student, I want the application to save my course schedule for the semester and display in readable way.",To do,"asheelamagwili,lrondenet",Medium level of difficulty.,06-03-2020 16:03,None,None
ChicoState/StudyGroup,0,9,"As a student, I want to input my classes so that I can track what I am taking for the semester/quarter.",In progress,"asheelamagwili,bmarden,lrondenet",High level of difficulty.,18-02-2020 18:53,None,None
ChicoState/StudyGroup,0,10,"As a student, I want a profile page to change my username & password.",In progress,asheelamagwili,Medium level of difficulty.,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,10,"As a student, I want a profile page to change my username & password.",To do,asheelamagwili,Medium level of difficulty.,18-02-2020 18:54,None,None
ChicoState/StudyGroup,0,10,"As a student, I want a profile page to change my username & password.",In progress,asheelamagwili,Medium level of difficulty.,18-02-2020 18:54,None,None
ChicoState/SustainabilityPoints,0,24,App not responding gracefully  when the keyboard pops up,Done,adhaar-star,30-03-2020 12:38,31-03-2020 22:27,adhaar-star,None
ChicoState/SustainabilityPoints,0,23,Auto Capitalization of Words,Done,adhaar-star,28-03-2020 23:47,28-03-2020 23:47,adhaar-star,None
ChicoState/SustainabilityPoints,0,8,as a user i would like to be able to easily navigate between screens [4],Done,avargas34,27-03-2020 12:44,30-03-2020 13:37,avargas34,None
ChicoState/SustainabilityPoints,0,7,as a user i would like to view my profile [1],Done,avargas34,27-03-2020 12:44,30-03-2020 13:37,avargas34,None
ChicoState/SustainabilityPoints,0,6,as a user i would like to be able to recover my account if i forget my login information [4],Done,adhaar-star,27-03-2020 12:44,31-03-2020 20:35,adhaar-star,None
ChicoState/SustainabilityPoints,0,5,as an admin i would like validate username/password [3] - destiny,Done,drogers14,06-03-2020 12:21,27-03-2020 15:47,drogers14,None
ChicoState/SustainabilityPoints,0,4,as a developer i need a database to track user information [4]- michael,Done,mjlarson-chico,06-03-2020 12:21,01-04-2020 16:04,mjlarson-chico,None
ChicoState/SustainabilityPoints,0,3,As a user i would like to create an account [2] - adhaar,Done,adhaar-star,06-03-2020 12:21,01-04-2020 16:04,mjlarson-chico,None
ChicoState/SustainabilityPoints,0,2,as a user i would like to sign in [3] - anthony,Done,avargas34,06-03-2020 12:20,01-04-2020 16:04,mjlarson-chico,None
ChicoState/SustainabilityPoints,0,1,Logo icon,Done,None,24-02-2020 13:01,02-03-2020 12:11,drogers14,None
ChicoState/SustainabilityPoints,0,13,as a user i would like to earn achievements [5],To Do,avargas34,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,12,As a software developer i would like to integrate the Google Maps Api to track the distance of the User while walking [10],To Do,adhaar-star,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,11,as a user i would like to see a map of participating businesses [7],To Do,adhaar-star,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,10,as a user i would like to track my distance [7],To Do,adhaar-star,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,9,as a user i would like to receive daily notifications for sustainable acts [7],To Do,drogers14,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,8,as a user i would like to be able to easily navigate between screens [4],In Progress,avargas34,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,7,as a user i would like to view my profile [1],In Progress,avargas34,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,6,as a user i would like to be able to recover my account if i forget my login information [4],In Progress,adhaar-star,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,5,as an admin i would like validate username/password [3] - destiny,In Progress,drogers14,06-03-2020 12:21,None,None,None
ChicoState/SustainabilityPoints,0,4,as a developer i need a database to track user information [4]- michael,In Progress,mjlarson-chico,06-03-2020 12:21,None,None,None
ChicoState/SustainabilityPoints,0,3,As a user i would like to create an account [2] - adhaar,In Progress,adhaar-star,06-03-2020 12:21,None,None,None
ChicoState/SustainabilityPoints,0,2,as a user i would like to sign in [3] - anthony,In Progress,avargas34,06-03-2020 12:20,None,None,None
ChicoState/SustainabilityPoints,0,34,as a developer i would like to know cyclomatic complexity of the app,In Progress,"drogers14,adhaar-star,mjlarson-chico,avargas34",06-05-2020 12:57,None,None,None
ChicoState/SustainabilityPoints,0,33,as a developer i would like to know cohesion,In Progress,"drogers14,adhaar-star,mjlarson-chico,avargas34",06-05-2020 12:57,None,None,None
ChicoState/SustainabilityPoints,0,32,as a developer i would like to document my app with UML diagrams,In Progress,"drogers14,adhaar-star,mjlarson-chico,avargas34",06-05-2020 12:57,None,None,None
ChicoState/SustainabilityPoints,0,31,as a developer i would like the app to pass at least 85% of linter tests,In Progress,"drogers14,adhaar-star,mjlarson-chico,avargas34",06-05-2020 12:57,None,None,None
ChicoState/SustainabilityPoints,0,30,as a developer i would like to have at least 80% coverage of code,In Progress,"drogers14,adhaar-star,mjlarson-chico,avargas34",06-05-2020 12:57,None,None,None
ChicoState/SustainabilityPoints,0,9,as a user i would like to receive daily notifications for sustainable acts [7],In Progress,drogers14,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,9,as a user i would like to receive daily notifications for sustainable acts [7],To Do,drogers14,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,13,as a user i would like to earn achievements [5],To Do,avargas34,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,29,as a developer i would like to complete unit testing [5],In Progress,"drogers14,adhaar-star,mjlarson-chico,avargas34",24-04-2020 15:26,None,None,None
ChicoState/SustainabilityPoints,0,11,as a user i would like to see a map of participating businesses [7],In Progress,adhaar-star,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,27,"As a user, I want to be able to track my walking and see how far I actually walk on a daily basis. [3]",To Do,None,10-04-2020 13:03,None,None,None
ChicoState/SustainabilityPoints,0,22,As a user I would like the app to show the local businesses sorted in order of increasing distances from the current location of the user [10],In Progress,adhaar-star,27-03-2020 12:45,None,None,None
ChicoState/SustainabilityPoints,0,25,As a user I want to be able to track my total daily distance traveled. [2],In Progress,mjlarson-chico,10-04-2020 13:03,None,None,None
ChicoState/SustainabilityPoints,0,25,As a user I want to be able to track my total daily distance traveled. [2],To Do,mjlarson-chico,10-04-2020 13:03,None,None,None
ChicoState/SustainabilityPoints,0,17,as a user i would like to compete against other users[8],To Do,None,27-03-2020 12:45,None,None,None
ChicoState/SustainabilityPoints,0,15,As a business i would like to push notifications to users near my business [8],To Do,None,27-03-2020 12:45,None,None,None
ChicoState/SustainabilityPoints,0,22,As a user I would like the app to show the local businesses sorted in order of increasing distances from the current location of the user [10],To Do,adhaar-star,27-03-2020 12:45,None,None,None
ChicoState/SustainabilityPoints,0,9,as a user i would like to receive daily notifications for sustainable acts [7],In Progress,drogers14,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,12,As a software developer i would like to integrate the Google Maps Api to track the distance of the User while walking [10],In Progress,adhaar-star,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,10,as a user i would like to track my distance [7],In Progress,adhaar-star,27-03-2020 12:44,None,None,None
ChicoState/SustainabilityPoints,0,13,as a user i would like to earn achievements [5],In Progress,avargas34,27-03-2020 12:44,None,None,None

ChicoState/Apetur,0,3,As a user I want to create an account,Done,None,16-09-2019 15:38,18-09-2019 15:15,michaelwooll,None
ChicoState/Apetur,0,2,"As an advertiser, I want to target certain demographics with my advertisement.",Done,None,16-09-2019 11:47,16-09-2019 15:21,michaelwooll,None
ChicoState/Apetur,0,1,"As a Newbie, I want to find accounts to follow.",Done,None,16-09-2019 11:47,16-09-2019 15:21,michaelwooll,None
ChicoState/Apetur,0,15,As a user I want to be able to view a photographers profile.,In progress,"yyang31,NathanLovell",05-10-2019 17:33,None,None,None
ChicoState/Apetur,0,15,As a user I want to be able to view a photographers profile.,To do,"yyang31,NathanLovell",05-10-2019 17:33,None,None,None
ChicoState/Apetur,0,8,As a user I want to be able to find photographers in near by city,In progress,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,8,As a user I want to be able to find photographers in near by city,To do,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,6,"As a user, I want to be able to navigate through the site with a navbar",In progress,yyang31,18-09-2019 15:16,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,In progress,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,10,"As a person with a wedding coming up soon, I want to be able to view local photographers.",In progress,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,6,"As a user, I want to be able to navigate through the site with a navbar",To do,yyang31,18-09-2019 15:16,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,To do,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,In progress,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,6,"As a user, I want to be able to navigate through the site with a navbar",In progress,yyang31,18-09-2019 15:16,None,None,None
ChicoState/Apetur,0,10,"As a person with a wedding coming up soon, I want to be able to view local photographers.",To do,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,To do,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,6,"As a user, I want to be able to navigate through the site with a navbar",To do,yyang31,18-09-2019 15:16,None,None,None
ChicoState/Apetur,0,10,"As a person with a wedding coming up soon, I want to be able to view local photographers.",To do,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,To do,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,1,"As a Newbie, I want to find accounts to follow.",To do,None,16-09-2019 11:47,None,None,None
ChicoState/Apetur,0,25,"As a photographer, I want to be able to set up my schedule",In progress,michaelwooll,04-12-2019 12:18,None,None,None
ChicoState/Apetur,0,24,As a photographer I want to be able to view and edit daily schedules by the hour,To do,michaelwooll,13-11-2019 15:18,None,None,None
ChicoState/Apetur,0,9,As a photographer I want to be able to accept or decline pending clients,In progress,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,16,"As a photographer, I want my scheduled shoots to automatically update my calendar as blocked out dates.",In progress,michaelwooll,12-10-2019 17:41,None,None,None
ChicoState/Apetur,0,24,As a photographer I want to be able to view and edit daily schedules by the hour,In progress,michaelwooll,13-11-2019 15:18,None,None,None
ChicoState/Apetur,0,11,As a user I want to be able to request a photographer's service.,In progress,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,21,"As a user, I want a more recognizable domain",To do,None,12-10-2019 18:08,None,None,None
ChicoState/Apetur,0,17,As a user I want to be able to message photographers/clients,To do,michaelwooll,12-10-2019 17:44,None,None,None
ChicoState/Apetur,0,23,"As a user, I want to be able to pay for the subscription",In progress,recursory,06-11-2019 15:47,None,None,None
ChicoState/Apetur,0,17,As a user I want to be able to message photographers/clients,In progress,michaelwooll,12-10-2019 17:44,None,None,None
ChicoState/Apetur,0,21,"As a user, I want a more recognizable domain",In progress,None,12-10-2019 18:08,None,None,None
ChicoState/Apetur,0,17,As a user I want to be able to message photographers/clients,To do,michaelwooll,12-10-2019 17:44,None,None,None
ChicoState/Apetur,0,17,As a user I want to be able to message photographers/clients,In progress,michaelwooll,12-10-2019 17:44,None,None,None
ChicoState/Apetur,0,21,"As a user, I want a more recognizable domain",To do,None,12-10-2019 18:08,None,None,None
ChicoState/Apetur,0,18,As a client I want to be able to view a photographers schedule,In progress,"recursory,michaelwooll",12-10-2019 17:48,None,None,None
ChicoState/Apetur,0,22,"As a user, I want to be able to become a photographer",In progress,yyang31,16-10-2019 15:26,None,None,None
ChicoState/Apetur,0,21,"As a user, I want a more recognizable domain",In progress,None,12-10-2019 18:08,None,None,None
ChicoState/Apetur,0,21,"As a user, I want a more recognizable domain",To do,None,12-10-2019 18:08,None,None,None
ChicoState/Apetur,0,20,"As a user, I want to learn more about the product",To do,yyang31,12-10-2019 18:04,None,None,None
ChicoState/Apetur,0,18,As a client I want to be able to view a photographers schedule,To do,"recursory,michaelwooll",12-10-2019 17:48,None,None,None
ChicoState/Apetur,0,17,As a user I want to be able to message photographers/clients,To do,michaelwooll,12-10-2019 17:44,None,None,None
ChicoState/Apetur,0,16,"As a photographer, I want my scheduled shoots to automatically update my calendar as blocked out dates.",To do,michaelwooll,12-10-2019 17:41,None,None,None
ChicoState/Apetur,0,8,As a user I want to be able to find photographers in near by city,In progress,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,8,As a user I want to be able to find photographers in near by city,To do,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/CareMap,0,48,As a parent I would like to find the childcare that will work with my situation,Done,"JennGriff,gher3",None,02-12-2019 15:00,15-12-2019 19:19,JennGriff
ChicoState/CareMap,0,41,As a parent I want an app that I can navigate quickly,Done,"JennGriff,gher3",None,11-11-2019 07:32,09-12-2019 13:51,jordan373
ChicoState/CareMap,0,39,As a new parent I would like to be able to query the suggested child care options without restriction,Done,JennGriff,None,03-11-2019 09:36,15-12-2019 19:19,JennGriff
ChicoState/CareMap,0,36,"As a user, I would like to have an app that can access my location at all times.",Done,jozzel,None,30-10-2019 13:20,15-12-2019 19:18,JennGriff
ChicoState/CareMap,0,30,"As a User, I would like to view a childcare app that is friendly and inviting at first glance",Done,"jordan373,JennGriff,adbruch",None,20-10-2019 12:48,15-12-2019 19:19,JennGriff
