Repository Name,Total Closed Issues,Issue Number,Issue Title,Issue Status,Assignees,Labels,Issue Created At,Issue Closed At,Closed By
ChicoState/Apetur,0,6,"As a user, I want to be able to navigate through the site with a navbar",To do,yyang31,18-09-2019 15:16,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,To do,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,In progress,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,6,"As a user, I want to be able to navigate through the site with a navbar",In progress,yyang31,18-09-2019 15:16,None,None,None
ChicoState/Apetur,0,10,"As a person with a wedding coming up soon, I want to be able to view local photographers.",To do,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,To do,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,6,"As a user, I want to be able to navigate through the site with a navbar",To do,yyang31,18-09-2019 15:16,None,None,None
ChicoState/Apetur,0,10,"As a person with a wedding coming up soon, I want to be able to view local photographers.",To do,michaelwooll,18-09-2019 15:19,None,None,None
ChicoState/Apetur,0,4,As a user I want to be able to login,To do,"yyang31,recursory",16-09-2019 15:38,None,None,None
ChicoState/Apetur,0,1,"As a Newbie, I want to find accounts to follow.",To do,None,16-09-2019 11:47,None,None,None
ChicoState/CareMap,0,48,As a parent I would like to find the childcare that will work with my situation,Done,"JennGriff,gher3",None,02-12-2019 15:00,15-12-2019 19:19,JennGriff
ChicoState/CareMap,0,41,As a parent I want an app that I can navigate quickly,Done,"JennGriff,gher3",None,11-11-2019 07:32,09-12-2019 13:51,jordan373
ChicoState/CareMap,0,39,As a new parent I would like to be able to query the suggested child care options without restriction,Done,JennGriff,None,03-11-2019 09:36,15-12-2019 19:19,JennGriff
ChicoState/CareMap,0,36,"As a user, I would like to have an app that can access my location at all times.",Done,jozzel,None,30-10-2019 13:20,15-12-2019 19:18,JennGriff
ChicoState/CareMap,0,30,"As a User, I would like to view a childcare app that is friendly and inviting at first glance",Done,"jordan373,JennGriff,adbruch",None,20-10-2019 12:48,15-12-2019 19:19,JennGriff
ChicoState/CareMap,0,27,As a user I would like to use the app without the hassle of 'creating an account',Done,"jordan373,JennGriff,gher3",None,05-10-2019 21:56,09-12-2019 13:51,jordan373
ChicoState/CareMap,0,22,As a parent I would like to rate and review childcare facilities and search based on overall rating.,Done,adbruch,None,20-09-2019 13:16,15-12-2019 19:19,JennGriff
ChicoState/CareMap,0,18,"As a daycare facility, I would like to have my business info accessible to the masses",Done,JennGriff,None,20-09-2019 12:54,15-12-2019 19:20,JennGriff
ChicoState/CareMap,0,12,"As a user, I would like to view all childcare facilities available in my area, to determine which is best for me.",Done,JennGriff,None,16-09-2019 16:17,15-12-2019 19:20,JennGriff
ChicoState/CareMap,0,9,As a new parent I want to understand my options for child care,Done,"JennGriff,adbruch",None,16-09-2019 16:15,15-12-2019 19:20,JennGriff
ChicoState/CareMap,0,12,"As a user, I would like to view all childcare facilities available in my area, to determine which is best for me.",In progress,JennGriff,None,16-09-2019 16:17,None,None
ChicoState/CareMap,0,22,As a parent I would like to rate and review childcare facilities and search based on overall rating.,In progress,adbruch,None,20-09-2019 13:16,None,None
ChicoState/CareMap,0,9,As a new parent I want to understand my options for child care,In progress,"JennGriff,adbruch",None,16-09-2019 16:15,None,None
ChicoState/CareMap,0,19,As a parent I want a portal to see information on businesses,To do,JennGriff,None,20-09-2019 13:03,None,None
ChicoState/CareMap,0,12,"As a user, I would like to view all childcare facilities available in my area, to determine which is best for me.",To do,JennGriff,None,16-09-2019 16:17,None,None
ChicoState/CareMap,0,22,As a parent I would like to rate and review childcare facilities and search based on overall rating.,To do,adbruch,None,20-09-2019 13:16,None,None
ChicoState/CareMap,0,9,As a new parent I want to understand my options for child care,To do,"JennGriff,adbruch",None,16-09-2019 16:15,None,None
ChicoState/CareMap,0,11,As a parent new to the area I want to find childcare that's supported by positive reviews,In progress,adbruch,None,16-09-2019 16:16,None,None
ChicoState/Custom,0,1,"Example: ""As an Advertiser, I want to target certain demographics with my Advertisements""",To do,Empyreus,None,16-09-2019 11:47,None,None
ChicoState/Dankbank,0,19,"As a user, I want to be able to switch between the home page, and my account page.",Done,bolson10,None,30-10-2019 12:36,13-11-2019 14:04,bolson10
ChicoState/Dankbank,0,18,"As a user, I want to create an account",Done,bolson10,None,17-10-2019 16:21,13-11-2019 14:04,bolson10
ChicoState/Dankbank,0,15,"As a user, I want every possible source for memes in the database.",Done,bolson10,None,30-09-2019 12:38,13-11-2019 14:04,bolson10
ChicoState/Dankbank,0,14,"As a user, I want fresh mey-meys in the collection.",Done,"s-b-m,bolson10",None,30-09-2019 12:30,13-11-2019 14:03,bolson10
ChicoState/Dankbank,0,8,"As a user, I want popular memes in the collection",Done,bolson10,None,18-09-2019 14:11,13-11-2019 14:04,bolson10
ChicoState/Dankbank,0,7,"As a user, I want to have a collection of memes to search from",Done,bolson10,None,18-09-2019 14:10,13-11-2019 14:03,bolson10
ChicoState/Dankbank,0,6,"As a user, I want to be able to store/favorite all my favorite memes.",Done,"Bretay,theSaltman",None,16-09-2019 12:44,04-12-2019 11:59,Bretay
ChicoState/Dankbank,0,2,"As a user, I want to download the app",Done,"Bretay,s-b-m,bolson10,theSaltman",None,16-09-2019 12:43,14-10-2019 11:54,Bretay
ChicoState/Dankbank,0,1,"As a user, I want to see a list of memes",Done,"Bretay,theSaltman",None,16-09-2019 12:43,14-10-2019 11:54,Bretay
ChicoState/Dankbank,0,8,"As a user, I want popular memes in the collection",To do,bolson10,None,18-09-2019 14:11,None,None
ChicoState/Dankbank,0,7,"As a user, I want to have a collection of memes to search from",To do,bolson10,None,18-09-2019 14:10,None,None
ChicoState/Dankbank,0,1,"As a user, I want to see a list of memes",To do,"Bretay,theSaltman",None,16-09-2019 12:43,None,None
ChicoState/Dankbank,0,3,"As a user, I want to search for a meme",To do,theSaltman,None,16-09-2019 12:43,None,None
ChicoState/DonateNeed,0,37,"As a user, I would like to ensure that only I can sign up with my email address.",Done,None,None,03-11-2019 12:51,09-12-2019 14:43,mhoshko
ChicoState/DonateNeed,0,36,As a user I would like to create agencies.,Done,"Niyy,mhoshko",None,31-10-2019 09:51,17-11-2019 10:19,mhoshko
ChicoState/DonateNeed,0,35,"As a user, I would like to see current news local to Chico.",Done,Niyy,None,20-10-2019 16:48,08-12-2019 18:39,mhoshko
ChicoState/DonateNeed,0,34,"As a user, I would like to have a personal account.",Done,mhoshko,None,20-10-2019 16:44,03-11-2019 12:46,mhoshko
ChicoState/DonateNeed,0,33,Jumbotron broke when bringing down from repl.it,Done,wai-calvin,Something isn't working,06-10-2019 18:28,06-10-2019 18:29,Niyy
ChicoState/DonateNeed,0,31,"as a user, I would like to be welcomed by a home page",Done,"wai-calvin,mhoshko",None,18-09-2019 17:43,06-10-2019 18:26,Niyy
ChicoState/DonateNeed,0,25,As a user I would like to navigate the website.,Done,"BrianTHarris,Niyy",None,18-09-2019 17:11,06-10-2019 18:26,Niyy
ChicoState/DonateNeed,0,23,"As an agency, I would like to have a homepage for donators to come too.",Done,"BrianTHarris,wai-calvin,mhoshko",None,18-09-2019 17:09,08-12-2019 18:38,mhoshko
ChicoState/DonateNeed,0,20,"As a user, I would like to be able to find locations of agencies for when I'm in need of donations.",Done,None,None,18-09-2019 16:55,09-12-2019 14:44,mhoshko
ChicoState/DonateNeed,0,12,"As a user, I would like to have a profile page.",Done,"BrianTHarris,wai-calvin,mhoshko",None,16-09-2019 15:40,08-12-2019 18:39,mhoshko
ChicoState/DonateNeed,0,7,"As a donator, I would like to see agency profile pages.",Done,"BrianTHarris,wai-calvin,mhoshko",None,16-09-2019 15:37,08-12-2019 18:39,mhoshko
ChicoState/DonateNeed,0,6,"As a user, I want a website to go to.",Done,"BrianTHarris,wai-calvin,Niyy,mhoshko",None,16-09-2019 15:36,30-09-2019 17:26,Niyy
ChicoState/DonateNeed,0,2,"as a student in this class, i wanna get this project done. GO TEAM! :D",Done,wai-calvin,None,16-09-2019 11:48,18-09-2019 11:06,Niyy
ChicoState/DonateNeed,0,1,"As a Jingle Jangle, I want to find my merry way home.",Done,BrianTHarris,None,16-09-2019 11:47,18-09-2019 11:06,Niyy
ChicoState/DonateNeed,0,6,"As a user, I want a website to go to.",To do,"BrianTHarris,wai-calvin,Niyy,mhoshko",None,16-09-2019 15:36,None,None
ChicoState/DonateNeed,0,2,"as a student in this class, i wanna get this project done. GO TEAM! :D",In progress,wai-calvin,None,16-09-2019 11:48,None,None
ChicoState/DonateNeed,0,1,"As a Jingle Jangle, I want to find my merry way home.",To do,BrianTHarris,None,16-09-2019 11:47,None,None
ChicoState/DonateNeed,0,1,"As a Jingle Jangle, I want to find my merry way home.",To do,BrianTHarris,None,16-09-2019 11:47,None,None
ChicoState/DonateNeed,0,2,"as a student in this class, i wanna get this project done. GO TEAM! :D",In progress,wai-calvin,None,16-09-2019 11:48,None,None
ChicoState/DonateNeed,0,2,"as a student in this class, i wanna get this project done. GO TEAM! :D",To do,wai-calvin,None,16-09-2019 11:48,None,None
ChicoState/DonateNeed,0,2,"as a student in this class, i wanna get this project done. GO TEAM! :D",In progress,wai-calvin,None,16-09-2019 11:48,None,None
ChicoState/DonateNeed,0,2,"as a student in this class, i wanna get this project done. GO TEAM! :D",In progress,wai-calvin,None,16-09-2019 11:48,None,None
ChicoState/EasyGrocery,0,33,"As a user, I want to have a checklist for the store that I had selected to shop at.",Done,rodgerskyle,None,25-10-2019 13:36,01-12-2019 17:22,rhathaway2
ChicoState/EasyGrocery,0,18,"As a user, I want to not have to sign in every time I open the app",Done,"jef-rey,BFisch14",None,11-10-2019 10:21,19-10-2019 22:08,rodgerskyle
ChicoState/EasyGrocery,0,8,"As a user, I want to have the ability to compare to a wide variety of stores",Done,"bigFOOTbigSMASH,rhathaway2",None,16-09-2019 15:45,08-12-2019 12:04,rhathaway2
ChicoState/EasyGrocery,0,7,"As a user, I want to have a way to search for and add items to a list",Done,rhathaway2,None,16-09-2019 15:41,08-12-2019 12:04,rhathaway2
ChicoState/EasyGrocery,0,4,"As a user, have the ability to save a personalized grocery list",Done,"rodgerskyle,rhathaway2",None,16-09-2019 15:35,21-10-2019 19:45,jef-rey
ChicoState/EasyGrocery,0,3,"As a new user, have the ability to create an account easily",Done,rodgerskyle,None,16-09-2019 15:35,02-10-2019 15:15,BFisch14
ChicoState/EasyGrocery,0,1,"As a user, I want to have a personalized account",Done,rodgerskyle,None,16-09-2019 15:17,11-10-2019 10:18,rodgerskyle
ChicoState/HotSpots,0,24,"As a user, I want to be able to get directions to a place near me.",Done,None,None,03-11-2019 21:50,04-12-2019 15:27,austenwood
ChicoState/HotSpots,0,12,"As a user, I want to be able to add friends.",Done,rlamug,None,04-10-2019 10:47,10-12-2019 18:42,rlamug
ChicoState/HotSpots,0,8,"As a user, I want to be able to see daily deals for local businesses around me",Done,jsage1,None,26-09-2019 11:59,04-11-2019 15:10,austenwood
ChicoState/HotSpots,0,6,"As an advertiser, I want my tickets to be available on the app which link to Ticketmaster.",Done,"tonyburanzon,austenwood",None,16-09-2019 15:45,04-12-2019 15:26,austenwood
ChicoState/HotSpots,0,4,"As a user, I want to be able to search for places around me.",Done,austenwood,None,16-09-2019 15:43,04-12-2019 15:27,austenwood
ChicoState/HotSpots,0,2,"As a user, I want to be able to see where things are around me on a map.",Done,None,None,16-09-2019 15:12,04-12-2019 15:26,austenwood
ChicoState/HotSpots,0,1,"As a user, I want to see what there is to do around me.",Done,austenwood,None,16-09-2019 13:56,04-12-2019 15:26,austenwood
ChicoState/HotSpots,0,7,As a user I want to sign in so that I have some privacy,In progress,rlamug,None,25-09-2019 15:22,None,None
ChicoState/HotSpots,0,6,"As an advertiser, I want my tickets to be available on the app which link to Ticketmaster.",In progress,"tonyburanzon,austenwood",None,16-09-2019 15:45,None,None
ChicoState/HotSpots,0,2,"As a user, I want to be able to see where things are around me on a map.",In progress,None,None,16-09-2019 15:12,None,None
ChicoState/HotSpots,0,8,"As a user, I want to be able to see daily deals for local businesses around me",In progress,jsage1,None,26-09-2019 11:59,None,None
ChicoState/HotSpots,0,7,As a user I want to sign in so that I have some privacy,To do,rlamug,None,25-09-2019 15:22,None,None
ChicoState/HotSpots,0,4,"As a user, I want to be able to search for places around me.",In progress,austenwood,None,16-09-2019 15:43,None,None
ChicoState/HotSpots,0,1,"As a user, I want to see what there is to do around me.",To do,austenwood,None,16-09-2019 13:56,None,None
ChicoState/HotSpots,0,2,"As a user, I want to be able to see where things are around me on a map.",To do,None,None,16-09-2019 15:12,None,None
ChicoState/HotSpots,0,4,"As a user, I want to be able to search for places around me.",To do,austenwood,None,16-09-2019 15:43,None,None
ChicoState/RuMate,0,17,"As a user, I want to be able to filter tasks by my own and my roommates",Done,jautrey,None,06-11-2019 15:14,04-12-2019 15:13,jautrey
ChicoState/RuMate,0,13,As a user I want to be able to connect with roommates after signing up,Done,david-luther,None,07-10-2019 15:15,08-12-2019 18:17,david-luther
ChicoState/RuMate,0,12,As a user I want to be able to sign in to the app in order to access my data,Done,"ogauper,HenryGraves",None,18-09-2019 14:59,03-11-2019 16:09,HenryGraves
ChicoState/RuMate,0,11,"As a roommate, I want to be able to create tasks and have them assigned",Done,david-luther,None,18-09-2019 14:59,08-12-2019 18:17,david-luther
ChicoState/RuMate,0,10,As a roommate I want to be able to see my task list.,Done,"ogauper,jautrey",None,18-09-2019 14:59,04-12-2019 15:13,jautrey
ChicoState/RuMate,0,9,As a roommate I want to be able to see my current bills,Done,"david-luther,HenryGraves",None,18-09-2019 14:59,08-12-2019 18:17,david-luther
ChicoState/RuMate,0,7,"As a user, I want to be able to view my (and my roommates') tasks in a calendar view",Done,jautrey,None,18-09-2019 14:58,04-12-2019 15:13,jautrey
ChicoState/RuMate,0,6,As a user I want to be able to communicate with my roommates,Done,HenryGraves,None,18-09-2019 14:58,03-11-2019 16:09,HenryGraves
ChicoState/RuMate,0,5,As a user I want to be notified of tasks and bills.,Done,david-luther,None,18-09-2019 14:58,08-12-2019 18:16,david-luther
ChicoState/RuMate,0,1,Ahh! an issue!,Done,None,None,16-09-2019 15:07,17-09-2019 20:53,HenryGraves
ChicoState/RuMate,0,10,As a roommate I want to be able to see my task list.,To do,"ogauper,jautrey",None,18-09-2019 14:59,None,None
ChicoState/RuMate,0,12,As a user I want to be able to sign in to the app in order to access my data,To do,"ogauper,HenryGraves",None,18-09-2019 14:59,None,None
ChicoState/RuMate,0,11,"As a roommate, I want to be able to create tasks and have them assigned",To do,david-luther,None,18-09-2019 14:59,None,None
ChicoState/SafeAlert,0,28,As a user i want my password to be secure/encrypted/hashed,Done,None,None,06-12-2019 18:29,06-12-2019 18:36,jgutierrezCSU
ChicoState/SafeAlert,0,27,"As a user, I want to see a Buddiies Rating",Done,None,None,04-12-2019 13:49,04-12-2019 13:59,jgutierrezCSU
ChicoState/SafeAlert,0,25,As a user I want to send a buddii an sms message to alert them of my status,Done,dev-igs,None,21-10-2019 11:49,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,24,As a user I want to be able to go back to edit my choice.,Done,mshimada2,None,20-10-2019 19:02,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,23,"As a user, I want to be able to easily login to the safe alert app to access the app's services.",Done,dev-igs,None,20-10-2019 19:00,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,22,"As a user’s buddy, I want to see the user’s route in order to know if they are safely on their way",Done,mshimada2,None,20-10-2019 18:58,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,21,As a new user I want to see how the SafeAlert app looks like; particularly the home page,Done,barcher13,None,20-10-2019 18:57,06-12-2019 21:07,jgutierrezCSU
ChicoState/SafeAlert,0,19,"As a user, I want to know how to stop the ""Be a buddii"" option if I need to cancel.",Done,dev-igs,None,20-10-2019 18:51,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,18,"As a user I want to know the sequence of tasks the ""Be a Buddii"" option requires in order for it to start working.",Done,DeWubs,None,20-10-2019 18:50,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,17,as A user i want to make sure the app requires all users to have a STRONG password,Done,jgutierrezCSU,None,11-10-2019 10:52,03-11-2019 18:28,jgutierrezCSU
ChicoState/SafeAlert,0,16,As a user i want to make sure my account is unique as a user,Done,jgutierrezCSU,None,11-10-2019 10:50,03-11-2019 18:29,jgutierrezCSU
ChicoState/SafeAlert,0,15,As a user i want to be able to sign in using my account and for it to be stored in a database,Done,jgutierrezCSU,None,06-10-2019 20:08,11-10-2019 14:20,jgutierrezCSU
ChicoState/SafeAlert,0,14,As a user I want to know what happens/displays when I finally select a buddii and start my walk to my destination.,Done,"DeWubs,dev-igs",None,06-10-2019 20:06,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,13,"As a user I want to know how to stop the ""I need a buddi"" option if I want to cancel.",Done,jgutierrezCSU,None,06-10-2019 20:05,06-12-2019 21:10,jgutierrezCSU
ChicoState/SafeAlert,0,7,As a user I want to know if I can choose between a list of friends that are users or random users to be my buddii.,Done,barcher13,None,04-10-2019 12:53,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,6,"As a user I want to know the sequence of tasks the ""Find Route"" option requires in order for it to start working. These tasks will be.",Done,mshimada2,None,04-10-2019 12:52,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,5,"As a user, I would like to see what options I can choose from. As a user I want to be able to",Done,None,None,04-10-2019 12:47,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,2,As a user I want to know how to use the SafeAlert app,Done,None,None,16-09-2019 12:38,17-12-2019 11:35,mshimada2
ChicoState/SafeAlert,0,15,As a user i want to be able to sign in using my account and for it to be stored in a database,In progress,jgutierrezCSU,None,06-10-2019 20:08,None,None
ChicoState/SafeAlert,0,14,As a user I want to know what happens/displays when I finally select a buddii and start my walk to my destination.,In progress,"DeWubs,dev-igs",None,06-10-2019 20:06,None,None
ChicoState/SafeAlert,0,13,"As a user I want to know how to stop the ""I need a buddi"" option if I want to cancel.",In progress,jgutierrezCSU,None,06-10-2019 20:05,None,None
ChicoState/SafeAlert,0,7,As a user I want to know if I can choose between a list of friends that are users or random users to be my buddii.,In progress,barcher13,None,04-10-2019 12:53,None,None
ChicoState/SafeAlert,0,6,"As a user I want to know the sequence of tasks the ""Find Route"" option requires in order for it to start working. These tasks will be.",In progress,mshimada2,None,04-10-2019 12:52,None,None
ChicoState/SafeAlert,0,5,"As a user, I would like to see what options I can choose from. As a user I want to be able to",In progress,None,None,04-10-2019 12:47,None,None
ChicoState/SafeAlert,0,5,"As a user, I would like to see what options I can choose from. As a user I want to be able to",In progress,None,None,04-10-2019 12:47,None,None
ChicoState/SceneAlert,0,27,"As a User, I want to be able to securely make an account.",Done,mrteddi,None,13-11-2019 15:40,29-11-2019 14:58,mrteddi
ChicoState/SceneAlert,0,24,Web: Markers don't erase when events go inactive,Done,rhapidfyre,Something isn't working,30-10-2019 23:08,03-11-2019 22:58,mrteddi
ChicoState/SceneAlert,0,21,CHP incidents are not being removed,Done,None,Something isn't working,09-10-2019 11:16,12-10-2019 11:00,rhapidfyre
ChicoState/SceneAlert,0,15,"As a User, I want to be able to see crime on a map.",Done,mrteddi,None,20-09-2019 11:44,13-11-2019 16:36,mrteddi
ChicoState/SceneAlert,0,8,"As a user, I want scene alert to be updated frequently, to keep me updated with alerts",Done,None,None,20-09-2019 11:15,08-12-2019 17:25,mrteddi
ChicoState/SceneAlert,0,6,"As a User, I want to be able to securely login to my account.",Done,mrteddi,None,20-09-2019 11:03,13-11-2019 16:36,mrteddi
ChicoState/SceneAlert,0,5,As a User I want an app with a clean interface that is easy to navigate.,Done,None,None,16-09-2019 15:36,13-11-2019 16:36,mrteddi
ChicoState/SceneAlert,0,4,Initial SQL Schema,Done,rhapidfyre,None,16-09-2019 15:29,06-10-2019 03:27,mrteddi
ChicoState/SceneAlert,0,1,"As a User, I want to see the crime history of my neighborhood to see if it's safe.",Done,mrteddi,None,16-09-2019 11:49,13-11-2019 16:36,mrteddi
ChicoState/SceneAlert,0,22,Incidents with the same Location; Crash,To do,None,Something isn't working,14-10-2019 15:17,None,None
ChicoState/SceneAlert,0,11,"As a user, I want to be able to see content from other incident pages all in one location.",To do,None,None,20-09-2019 11:23,None,None
ChicoState/SceneAlert,0,17,"As a User, I want to be able make sure my family is safe.",To do,mhernandez052,None,20-09-2019 11:52,None,None
ChicoState/SceneAlert,0,19,"As a User, I want a dark theme for the app.",To do,None,None,25-09-2019 15:14,None,None
ChicoState/SceneAlert,0,15,"As a User, I want to be able to see crime on a map.",In progress,mrteddi,None,20-09-2019 11:44,None,None
ChicoState/SceneAlert,0,5,As a User I want an app with a clean interface that is easy to navigate.,In progress,None,None,16-09-2019 15:36,None,None
ChicoState/SceneAlert,0,6,"As a User, I want to be able to securely login to my account.",In progress,mrteddi,None,20-09-2019 11:03,None,None
ChicoState/SceneAlert,0,4,Initial SQL Schema,In progress,rhapidfyre,None,16-09-2019 15:29,None,None
ChicoState/SceneAlert,0,16,"As a User, I want to be able to see a feed on my dashboard.",To do,None,None,20-09-2019 11:46,None,None
ChicoState/SceneAlert,0,18,"As a User, I want a tutorial on how to use the app.",To do,None,None,20-09-2019 11:54,None,None
ChicoState/SceneAlert,0,14,As a User I want a website with a clean interface that is easy to navigate.,To do,DoctorNeyNey,None,20-09-2019 11:41,None,None
ChicoState/SceneAlert,0,6,"As a User, I want to be able to securely login to my account.",To do,mrteddi,None,20-09-2019 11:03,None,None
ChicoState/SceneAlert,0,2,"As a Scanner Hobbyist, I want to be able to listen to scanners through the app.",In progress,None,None,16-09-2019 15:09,None,None
ChicoState/SceneAlert,0,2,"As a Scanner Hobbyist, I want to be able to listen to scanners through the app.",To do,None,None,16-09-2019 15:09,None,None
ChicoState/SceneAlert,0,4,Initial SQL Schema,To do,rhapidfyre,None,16-09-2019 15:29,None,None
ChicoState/SceneAlert,0,4,Initial SQL Schema,In progress,rhapidfyre,None,16-09-2019 15:29,None,None
ChicoState/SceneAlert,0,5,As a User I want an app with a clean interface that is easy to navigate.,To do,None,None,16-09-2019 15:36,None,None
ChicoState/SceneAlert,0,4,Initial SQL Schema,To do,rhapidfyre,None,16-09-2019 15:29,None,None
